#Time(fs)       #Bond_length
1902.60900000   -0.040550905966
1902.85800000   -0.040500792069
1903.10700000   -0.040415359988
1903.35600000   -0.040294685105
1903.60500000   -0.040138963657
1903.85400000   -0.039948511693
1904.10300000   -0.039723763132
1904.35200000   -0.039465266952
1904.60100000   -0.039173683535
1904.85000000   -0.038849780224
1905.09900000   -0.038494426138
1905.34800000   -0.038108586318
1905.59700000   -0.037693315266
1905.84600000   -0.037249749959
1906.09500000   -0.036779102412
1906.34400000   -0.036282651880
1906.59300000   -0.035761736781
1906.84200000   -0.035217746432
1907.09100000   -0.034652112665
1907.34000000   -0.034066301440
1907.58900000   -0.033461804497
1907.83800000   -0.032840131150
1908.08700000   -0.032202800288
1908.33600000   -0.031551332654
1908.58500000   -0.030887242680
1908.83400000   -0.030212033579
1909.08300000   -0.029527188692
1909.33200000   -0.028834166017
1909.58100000   -0.028134392551
1909.83000000   -0.027429259163
1910.07900000   -0.026720115986
1910.32800000   -0.026008268353
1910.57700000   -0.025294973271
1910.82600000   -0.024581436434
1911.07500000   -0.023868809768
1911.32400000   -0.023158189484
1911.57300000   -0.022450614638
1911.82200000   -0.021747066157
1912.07100000   -0.021048466316
1912.32000000   -0.020355678640
1912.56900000   -0.019669508190
1912.81800000   -0.018990702209
1913.06700000   -0.018319951104
1913.31600000   -0.017657889713
1913.56500000   -0.017005098841
1913.81400000   -0.016362107020
1914.06300000   -0.015729392475
1914.31200000   -0.015107385249
1914.56100000   -0.014496469465
1914.81000000   -0.013896985703
1915.05900000   -0.013309233451
1915.30800000   -0.012733473609
1915.55700000   -0.012169931035
1915.80600000   -0.011618797084
1916.05500000   -0.011080232150
1916.30400000   -0.010554368165
1916.55300000   -0.010041311060
1916.80200000   -0.009541143157
1917.05100000   -0.009053925487
1917.30000000   -0.008579700018
1917.54900000   -0.008118491792
1917.79800000   -0.007670310944
1918.04700000   -0.007235154622
1918.29600000   -0.006813008773
1918.54500000   -0.006403849819
1918.79400000   -0.006007646203
1919.04300000   -0.005624359802
1919.29200000   -0.005253947223
1919.54100000   -0.004896360968
1919.79000000   -0.004551550442
1920.03900000   -0.004219462926
1920.28800000   -0.003900044341
1920.53700000   -0.003593239937
1920.78600000   -0.003298994863
1921.03500000   -0.003017254632
1921.28400000   -0.002747965489
1921.53300000   -0.002491074690
1921.78200000   -0.002246530686
1922.03100000   -0.002014283237
1922.28000000   -0.001794283451
1922.52900000   -0.001586483759
1922.77800000   -0.001390837832
1923.02700000   -0.001207300456
1923.27600000   -0.001035827357
1923.52500000   -0.000876374999
1923.77400000   -0.000728900354
1924.02300000   -0.000593360656
1924.27200000   -0.000469713137
1924.52100000   -0.000357914767
1924.77000000   -0.000257921987
1925.01900000   -0.000169690458
1925.26800000   -0.000093174814
1925.51700000   -0.000028328444
1925.76600000    0.000024896712
1926.01500000    0.000066550337
1926.26400000    0.000096683880
1926.51300000    0.000115350663
1926.76200000    0.000122605959
1927.01100000    0.000118507026
1927.26000000    0.000103113103
1927.50900000    0.000076485374
1927.75800000    0.000038686883
1928.00700000   -0.000010217585
1928.25600000   -0.000070161659
1928.50500000   -0.000141077574
1928.75400000   -0.000222896402
1929.00300000   -0.000315548303
1929.25200000   -0.000418962817
1929.50100000   -0.000533069167
1929.75000000   -0.000657796601
1929.99900000   -0.000793074731
1930.24800000   -0.000938833902
1930.49700000   -0.001095005560
1930.74600000   -0.001261522630
1930.99500000   -0.001438319889
1931.24400000   -0.001625334336
1931.49300000   -0.001822505555
1931.74200000   -0.002029776058
1931.99100000   -0.002247091616
1932.24000000   -0.002474401559
1932.48900000   -0.002711659051
1932.73800000   -0.002958821337
1932.98700000   -0.003215849942
1933.23600000   -0.003482710842
1933.48500000   -0.003759374576
1933.73400000   -0.004045816320
1933.98300000   -0.004342015899
1934.23200000   -0.004647957752
1934.48100000   -0.004963630824
1934.73000000   -0.005289028405
1934.97900000   -0.005624147894
1935.22800000   -0.005968990502
1935.47700000   -0.006323560869
1935.72600000   -0.006687866640
1935.97500000   -0.007061917884
1936.22400000   -0.007445726508
1936.47300000   -0.007839305566
1936.72200000   -0.008242668477
1936.97100000   -0.008655828158
1937.22000000   -0.009078796072
1937.46900000   -0.009511581181
1937.71800000   -0.009954188818
1937.96700000   -0.010406619459
1938.21600000   -0.010868867410
1938.46500000   -0.011340919406
1938.71400000   -0.011822753122
1938.96300000   -0.012314335594
1939.21200000   -0.012815621565
1939.46100000   -0.013326551746
1939.71000000   -0.013847051004
1939.95900000   -0.014377026486
1940.20800000   -0.014916365675
1940.45700000   -0.015464934399
1940.70600000   -0.016022574790
1940.95500000   -0.016589103212
1941.20400000   -0.017164308171
1941.45300000   -0.017747948209
1941.70200000   -0.018339749813
1941.95100000   -0.018939405345
1942.20000000   -0.019546571008
1942.44900000   -0.020160864885
1942.69800000   -0.020781865049
1942.94700000   -0.021409107782
1943.19600000   -0.022042085923
1943.44500000   -0.022680247372
1943.69400000   -0.023322993759
1943.94300000   -0.023969679339
1944.19200000   -0.024619610098
1944.44100000   -0.025272043135
1944.69000000   -0.025926186317
1944.93900000   -0.026581198255
1945.18800000   -0.027236188609
1945.43700000   -0.027890218764
1945.68600000   -0.028542302885
1945.93500000   -0.029191409368
1946.18400000   -0.029836462726
1946.43300000   -0.030476345899
1946.68200000   -0.031109903008
1946.93100000   -0.031735942561
1947.18000000   -0.032353241112
1947.42900000   -0.032960547357
1947.67800000   -0.033556586680
1947.92700000   -0.034140066106
1948.17600000   -0.034709679674
1948.42500000   -0.035264114162
1948.67400000   -0.035802055174
1948.92300000   -0.036322193515
1949.17200000   -0.036823231824
1949.42100000   -0.037303891420
1949.67000000   -0.037762919286
1949.91900000   -0.038199095156
1950.16800000   -0.038611238624
1950.41700000   -0.038998216209
1950.66600000   -0.039358948322
1950.91500000   -0.039692416037
1951.16400000   -0.039997668805
1951.41300000   -0.040273827237
1951.66200000   -0.040520092278
1951.91100000   -0.040735749512
1952.16000000   -0.040920174017
1952.40900000   -0.041072834661
1952.65800000   -0.041193297777
1952.90700000   -0.041281230173
1953.15600000   -0.041336401454
1953.40500000   -0.041358685600
1953.65400000   -0.041348061815
1953.90300000   -0.041304614608
1954.15200000   -0.041228533120
1954.40100000   -0.041120109703
1954.65000000   -0.040979737761
1954.89900000   -0.040807908889
1955.14800000   -0.040605209340
1955.39700000   -0.040372317912
1955.64600000   -0.040109994927
1955.89500000   -0.039819083299
1956.14400000   -0.039500500635
1956.39300000   -0.039155233091
1956.64200000   -0.038784328887
1956.89100000   -0.038388891552
1957.14000000   -0.037970072975
1957.38900000   -0.037529066328
1957.63800000   -0.037067098943
1957.88700000   -0.036585425189
1958.13600000   -0.036085319434
1958.38500000   -0.035568069152
1958.63400000   -0.035034968213
1958.88300000   -0.034487310434
1959.13200000   -0.033926383423
1959.38100000   -0.033353462759
1959.63000000   -0.032769806549
1959.87900000   -0.032176650383
1960.12800000   -0.031575202718
1960.37700000   -0.030966640703
1960.62600000   -0.030352106459
1960.87500000   -0.029732703822
1961.12400000   -0.029109495543
1961.37300000   -0.028483500952
1961.62200000   -0.027855694067
1961.87100000   -0.027227002142
1962.12000000   -0.026598304636
1962.36900000   -0.025970432583
1962.61800000   -0.025344168342
1962.86700000   -0.024720245713
1963.11600000   -0.024099350378
1963.36500000   -0.023482120659
1963.61400000   -0.022869148553
1963.86300000   -0.022260981027
1964.11200000   -0.021658121546
1964.36100000   -0.021061031799
1964.61000000   -0.020470133615
1964.85900000   -0.019885811032
1965.10800000   -0.019308412497
1965.35700000   -0.018738253185
1965.60600000   -0.018175617407
1965.85500000   -0.017620761099
1966.10400000   -0.017073914362
1966.35300000   -0.016535284051
1966.60200000   -0.016005056390
1966.85100000   -0.015483399609
1967.10000000   -0.014970466578
1967.34900000   -0.014466397451
1967.59800000   -0.013971322284
1967.84700000   -0.013485363645
1968.09600000   -0.013008639192
1968.34500000   -0.012541264219
1968.59400000   -0.012083354165
1968.84300000   -0.011635027084
1969.09200000   -0.011196406059
1969.34100000   -0.010767621569
1969.59000000   -0.010348813795
1969.83900000   -0.009940134860
1970.08800000   -0.009541750996
1970.33700000   -0.009153844639
1970.58600000   -0.008776616425
1970.83500000   -0.008410287095
1971.08400000   -0.008055099291
1971.33300000   -0.007711319226
1971.58200000   -0.007379238221
1971.83100000   -0.007059174088
1972.08000000   -0.006751472347
1972.32900000   -0.006456507248
1972.57800000   -0.006174682597
1972.82700000   -0.005906432336
1973.07600000   -0.005652220884
1973.32500000   -0.005412543197
1973.57400000   -0.005187924533
1973.82300000   -0.004978919890
1974.07200000   -0.004786113108
1974.32100000   -0.004610115607
1974.57000000   -0.004451564735
1974.81900000   -0.004311121729
1975.06800000   -0.004189469267
1975.31700000   -0.004087308590
1975.56600000   -0.004005356225
1975.81500000   -0.003944340278
1976.06400000   -0.003904996328
1976.31300000   -0.003888062929
1976.56200000   -0.003894276746
1976.81100000   -0.003924367357
1977.06000000   -0.003979051752
1977.30900000   -0.004059028584
1977.55800000   -0.004164972209
1977.80700000   -0.004297526581
1978.05600000   -0.004457299061
1978.30500000   -0.004644854193
1978.55400000   -0.004860707531
1978.80300000   -0.005105319570
1979.05200000   -0.005379089849
1979.30100000   -0.005682351295
1979.55000000   -0.006015364862
1979.79900000   -0.006378314530
1980.04800000   -0.006771302694
1980.29700000   -0.007194346011
1980.54600000   -0.007647371716
1980.79500000   -0.008130214448
1981.04400000   -0.008642613593
1981.29300000   -0.009184211159
1981.54200000   -0.009754550187
1981.79100000   -0.010353073676
1982.04000000   -0.010979124027
1982.28900000   -0.011631942981
1982.53800000   -0.012310672025
1982.78700000   -0.013014353246
1983.03600000   -0.013741930604
1983.28500000   -0.014492251608
1983.53400000   -0.015264069349
1983.78300000   -0.016056044751
1984.03200000   -0.016866749655
1984.28100000   -0.017694670108
1984.53000000   -0.018538208216
1984.77900000   -0.019395687307
1985.02800000   -0.020265355414
1985.27700000   -0.021145389554
1985.52600000   -0.022033900316
1985.77500000   -0.022928936797
1986.02400000   -0.023828491880
1986.27300000   -0.024730507881
1986.52200000   -0.025632882571
1986.77100000   -0.026533475603
1987.02000000   -0.027430115328
1987.26900000   -0.028320606034
1987.51800000   -0.029202735581
1987.76700000   -0.030074283448
1988.01600000   -0.030933029155
1988.26500000   -0.031776761063
1988.51400000   -0.032603285480
1988.76300000   -0.033410436075
1989.01200000   -0.034196083501
1989.26100000   -0.034958145208
1989.51000000   -0.035694595331
1989.75900000   -0.036403474614
1990.00800000   -0.037082900244
1990.25700000   -0.037731075529
1990.50600000   -0.038346299308
1990.75500000   -0.038926974987
1991.00400000   -0.039471619112
1991.25300000   -0.039978869361
1991.50200000   -0.040447491861
1991.75100000   -0.040876387735
1992.00000000   -0.041264598789
1992.24900000   -0.041611312257
1992.49800000   -0.041915864529
1992.74700000   -0.042177743815
1992.99600000   -0.042396591683
1993.24500000   -0.042572203455
1993.49400000   -0.042704527430
1993.74300000   -0.042793662945
1993.99200000   -0.042839857280
1994.24100000   -0.042843501446
1994.49000000   -0.042805124892
1994.73900000   -0.042725389204
1994.98800000   -0.042605080857
1995.23700000   -0.042445103123
1995.48600000   -0.042246467225
1995.73500000   -0.042010282834
1995.98400000   -0.041737748058
1996.23300000   -0.041430139003
1996.48200000   -0.041088799070
1996.73100000   -0.040715128093
1996.98000000   -0.040310570525
1997.22900000   -0.039876607367
1997.47800000   -0.039414742935
1997.72700000   -0.038926494348
1997.97600000   -0.038413384242
1998.22500000   -0.037876930322
1998.47400000   -0.037318636855
1998.72300000   -0.036739986914
1998.97200000   -0.036142435467
1999.22100000   -0.035527403377
1999.47000000   -0.034896272974
1999.71900000   -0.034250382844
1999.96800000   -0.033591025563
2000.21700000   -0.032919445893
2000.46600000   -0.032236840103
2000.71500000   -0.031544356439
2000.96400000   -0.030843096745
2001.21300000   -0.030134119225
2001.46200000   -0.029418442340
2001.71100000   -0.028697049809
2001.96000000   -0.027970896683
2002.20900000   -0.027240916434
2002.45800000   -0.026508029015
2002.70700000   -0.025773149793
2002.95600000   -0.025037199267
2003.20500000   -0.024301113463
2003.45400000   -0.023565854858
2003.70300000   -0.022832423672
2003.95200000   -0.022101869348
2004.20100000   -0.021375301993
2004.45000000   -0.020653903549
2004.69900000   -0.019938938402
2004.94800000   -0.019231763155
2005.19700000   -0.018533835221
2005.44600000   -0.017846719906
2005.69500000   -0.017172095638
2005.94400000   -0.016511756987
2006.19300000   -0.015867615134
2006.44200000   -0.015241695318
2006.69100000   -0.014636131800
2006.94000000   -0.014053159057
2007.18900000   -0.013495098229
2007.43800000   -0.012964342578
2007.68700000   -0.012463337731
2007.93600000   -0.011994559028
2008.18500000   -0.011560485808
2008.43400000   -0.011163573066
2008.68300000   -0.010806220953
2008.93200000   -0.010490742754
2009.18100000   -0.010219332031
2009.43000000   -0.009994029709
2009.67900000   -0.009816691905
2009.92800000   -0.009688959340
2010.17700000   -0.009612229127
2010.42600000   -0.009587629730
2010.67500000   -0.009615999748
2010.92400000   -0.009697871151
2011.17300000   -0.009833457403
2011.42200000   -0.010022646803
2011.67100000   -0.010265001212
2011.92000000   -0.010559760156
2012.16900000   -0.010905850159
2012.41800000   -0.011301898979
2012.66700000   -0.011746254315
2012.91600000   -0.012237006393
2013.16500000   -0.012772013779
2013.41400000   -0.013348931691
2013.66300000   -0.013965242016
2013.91200000   -0.014618284277
2014.16100000   -0.015305286768
2014.41000000   -0.016023397150
2014.65900000   -0.016769711860
2014.90800000   -0.017541303760
2015.15700000   -0.018335247564
2015.40600000   -0.019148642684
2015.65500000   -0.019978633234
2015.90400000   -0.020822425055
2016.15300000   -0.021677299697
2016.40200000   -0.022540625413
2016.65100000   -0.023409865274
2016.90000000   -0.024282582589
2017.14900000   -0.025156443866
2017.39800000   -0.026029219577
2017.64700000   -0.026898783017
2017.89600000   -0.027763107569
2018.14500000   -0.028620262660
2018.39400000   -0.029468408725
2018.64300000   -0.030305791431
2018.89200000   -0.031130735449
2019.14100000   -0.031941637986
2019.39000000   -0.032736962308
2019.63900000   -0.033515231416
2019.88800000   -0.034275022048
2020.13700000   -0.035014959138
2020.38600000   -0.035733710819
2020.63500000   -0.036429984074
2020.88400000   -0.037102521085
2021.13300000   -0.037750096312
2021.38200000   -0.038371514340
2021.63100000   -0.038965608487
2021.88000000   -0.039531240172
2022.12900000   -0.040067299011
2022.37800000   -0.040572703619
2022.62700000   -0.041046403069
2022.87600000   -0.041487378958
2023.12500000   -0.041894648022
2023.37400000   -0.042267265240
2023.62300000   -0.042604327349
2023.87200000   -0.042904976715
2024.12100000   -0.043168405472
2024.37000000   -0.043393859863
2024.61900000   -0.043580644709
2024.86800000   -0.043728127933
2025.11700000   -0.043835745069
2025.36600000   -0.043903003690
2025.61500000   -0.043929487694
2025.86400000   -0.043914861391
2026.11300000   -0.043858873342
2026.36200000   -0.043761359899
2026.61100000   -0.043622248420
2026.86000000   -0.043441560121
2027.10900000   -0.043219412547
2027.35800000   -0.042956021647
2027.60700000   -0.042651703451
2027.85600000   -0.042306875349
2028.10500000   -0.041922056980
2028.35400000   -0.041497870747
2028.60300000   -0.041035041990
2028.85200000   -0.040534398829
2029.10100000   -0.039996871721
2029.35000000   -0.039423492763
2029.59900000   -0.038815394768
2029.84800000   -0.038173810165
2030.09700000   -0.037500069742
2030.34600000   -0.036795601272
2030.59500000   -0.036061928043
2030.84400000   -0.035300667315
2031.09300000   -0.034513528699
2031.34200000   -0.033702312483
2031.59100000   -0.032868907864
2031.84000000   -0.032015291082
2032.08900000   -0.031143523406
2032.33800000   -0.030255748912
2032.58700000   -0.029354192005
2032.83600000   -0.028441154574
2033.08500000   -0.027519012707
2033.33400000   -0.026590212840
2033.58300000   -0.025657267234
2033.83200000   -0.024722748654
2034.08100000   -0.023789284121
2034.33000000   -0.022859547629
2034.57900000   -0.021936251702
2034.82800000   -0.021022137708
2035.07700000   -0.020119964856
2035.32600000   -0.019232497828
2035.57500000   -0.018362493055
2035.82400000   -0.017512683660
2036.07300000   -0.016685763164
2036.32200000   -0.015884368088
2036.57100000   -0.015111059639
2036.82000000   -0.014368304726
2037.06900000   -0.013658456605
2037.31800000   -0.012983735480
2037.56700000   -0.012346209438
2037.81600000   -0.011747776132
2038.06500000   -0.011190145622
2038.31400000   -0.010674824780
2038.56300000   -0.010203103695
2038.81200000   -0.009776044423
2039.06100000   -0.009394472425
2039.31000000   -0.009058970981
2039.55900000   -0.008769878757
2039.80800000   -0.008527290654
2040.05700000   -0.008331062021
2040.30600000   -0.008180816132
2040.55500000   -0.008075954853
2040.80400000   -0.008015672088
2041.05300000   -0.007998970196
2041.30200000   -0.008024677954
2041.55100000   -0.008091470824
2041.80000000   -0.008197892738
2042.04900000   -0.008342378570
2042.29800000   -0.008523276932
2042.54700000   -0.008738872906
2042.79600000   -0.008987410226
2043.04500000   -0.009267112498
2043.29400000   -0.009576203060
2043.54300000   -0.009912923201
2043.79200000   -0.010275548469
2044.04100000   -0.010662402895
2044.29000000   -0.011071871027
2044.53900000   -0.011502407702
2044.78800000   -0.011952545581
2045.03700000   -0.012420900504
2045.28600000   -0.012906174757
2045.53500000   -0.013407158408
2045.78400000   -0.013922728855
2046.03300000   -0.014451848797
2046.28200000   -0.014993562793
2046.53100000   -0.015546992631
2046.78000000   -0.016111331681
2047.02900000   -0.016685838437
2047.27800000   -0.017269829405
2047.52700000   -0.017862671513
2047.77600000   -0.018463774194
2048.02500000   -0.019072581249
2048.27400000   -0.019688562648
2048.52300000   -0.020311206330
2048.77200000   -0.020940010126
2049.02100000   -0.021574473862
2049.27000000   -0.022214091724
2049.51900000   -0.022858344936
2049.76800000   -0.023506694813
2050.01700000   -0.024158576224
2050.26600000   -0.024813391529
2050.51500000   -0.025470504999
2050.76400000   -0.026129237797
2051.01300000   -0.026788863507
2051.26200000   -0.027448604292
2051.51100000   -0.028107627677
2051.76000000   -0.028765044006
2052.00900000   -0.029419904588
2052.25800000   -0.030071200579
2052.50700000   -0.030717862594
2052.75600000   -0.031358761088
2053.00500000   -0.031992707521
2053.25400000   -0.032618456307
2053.50300000   -0.033234707569
2053.75200000   -0.033840110690
2054.00100000   -0.034433268646
2054.25000000   -0.035012743119
2054.49900000   -0.035577060343
2054.74800000   -0.036124717679
2054.99700000   -0.036654190861
2055.24600000   -0.037163941864
2055.49500000   -0.037652427341
2055.74400000   -0.038118107556
2055.99300000   -0.038559455727
2056.24200000   -0.038974967702
2056.49100000   -0.039363171960
2056.74000000   -0.039722639500
2056.98900000   -0.040051994073
2057.23800000   -0.040349922174
2057.48700000   -0.040615182893
2057.73600000   -0.040846617462
2057.98500000   -0.041043158408
2058.23400000   -0.041203838191
2058.48300000   -0.041327797230
2058.73200000   -0.041414291220
2058.98100000   -0.041462697641
2059.23000000   -0.041472521392
2059.47900000   -0.041443399468
2059.72800000   -0.041375104632
2059.97700000   -0.041267548023
2060.22600000   -0.041120780687
2060.47500000   -0.040934993994
2060.72400000   -0.040710518956
2060.97300000   -0.040447824444
2061.22200000   -0.040147514337
2061.47100000   -0.039810323640
2061.72000000   -0.039437113626
2061.96900000   -0.039028866062
2062.21800000   -0.038586676600
2062.46700000   -0.038111747408
2062.71600000   -0.037605379147
2062.96500000   -0.037068962369
2063.21400000   -0.036503968469
2063.46300000   -0.035911940269
2063.71200000   -0.035294482344
2063.96100000   -0.034653251217
2064.21000000   -0.033989945490
2064.45900000   -0.033306296039
2064.70800000   -0.032604056350
2064.95700000   -0.031884993092
2065.20600000   -0.031150876999
2065.45500000   -0.030403474138
2065.70400000   -0.029644537626
2065.95300000   -0.028875799848
2066.20200000   -0.028098965226
2066.45100000   -0.027315704781
2066.70000000   -0.026527646381
2066.94900000   -0.025736373053
2067.19800000   -0.024943416950
2067.44700000   -0.024150255199
2067.69600000   -0.023358306386
2067.94500000   -0.022568927658
2068.19400000   -0.021783412429
2068.44300000   -0.021002988658
2068.69200000   -0.020228817680
2068.94100000   -0.019461993553
2069.19000000   -0.018703542894
2069.43900000   -0.017954425161
2069.68800000   -0.017215533346
2069.93700000   -0.016487695040
2070.18600000   -0.015771673829
2070.43500000   -0.015068170977
2070.68400000   -0.014377827374
2070.93300000   -0.013701225690
2071.18200000   -0.013038892717
2071.43100000   -0.012391301849
2071.68000000   -0.011758875679
2071.92900000   -0.011141988679
2072.17800000   -0.010540969920
2072.42700000   -0.009956105824
2072.67600000   -0.009387642911
2072.92500000   -0.008835790522
2073.17400000   -0.008300723490
2073.42300000   -0.007782584750
2073.67200000   -0.007281487866
2073.92100000   -0.006797519459
2074.17000000   -0.006330741531
2074.41900000   -0.005881193662
2074.66800000   -0.005448895087
2074.91700000   -0.005033846638
2075.16600000   -0.004636032547
2075.41500000   -0.004255422115
2075.66400000   -0.003891971233
2075.91300000   -0.003545623748
2076.16200000   -0.003216312773
2076.41100000   -0.002903961777
2076.66000000   -0.002608485584
2076.90900000   -0.002329791251
2077.15800000   -0.002067778840
2077.40700000   -0.001822342080
2077.65600000   -0.001593368944
2077.90500000   -0.001380742136
2078.15400000   -0.001184339512
2078.40300000   -0.001004034429
2078.65200000   -0.000839696054
2078.90100000   -0.000691189616
2079.15000000   -0.000558376634
2079.39900000   -0.000441115119
2079.64800000   -0.000339259765
2079.89700000   -0.000252662125
2080.14600000   -0.000181170793
2080.39500000   -0.000124631599
2080.64400000   -0.000082887804
2080.89300000   -0.000055780324
2081.14200000   -0.000043147974
2081.39100000   -0.000044827731
2081.64000000   -0.000060655032
2081.88900000   -0.000090464093
2082.13800000   -0.000134088260
2082.38700000   -0.000191360388
2082.63600000   -0.000262113243
2082.88500000   -0.000346179927
2083.13400000   -0.000443394328
2083.38300000   -0.000553591584
2083.63200000   -0.000676608560
2083.88100000   -0.000812284335
2084.13000000   -0.000960460692
2084.37900000   -0.001120982608
2084.62800000   -0.001293698734
2084.87700000   -0.001478461865
2085.12600000   -0.001675129397
2085.37500000   -0.001883563748
2085.62400000   -0.002103632767
2085.87300000   -0.002335210095
2086.12200000   -0.002578175492
2086.37100000   -0.002832415122
2086.62000000   -0.003097821785
2086.86900000   -0.003374295095
2087.11800000   -0.003661741600
2087.36700000   -0.003960074844
2087.61600000   -0.004269215349
2087.86500000   -0.004589090545
2088.11400000   -0.004919634610
2088.36300000   -0.005260788240
2088.61200000   -0.005612498341
2088.86100000   -0.005974717630
2089.11000000   -0.006347404180
2089.35900000   -0.006730520807
2089.60800000   -0.007124034435
2089.85700000   -0.007527915347
2090.10600000   -0.007942136346
2090.35500000   -0.008366671816
2090.60400000   -0.008801496690
2090.85300000   -0.009246585325
2091.10200000   -0.009701910278
2091.35100000   -0.010167440987
2091.60000000   -0.010643142357
2091.84900000   -0.011128973254
2092.09800000   -0.011624884906
2092.34700000   -0.012130819215
2092.59600000   -0.012646706985
2092.84500000   -0.013172466067
2093.09400000   -0.013707999431
2093.34300000   -0.014253193162
2093.59200000   -0.014807914403
2093.84100000   -0.015372009233
2094.09000000   -0.015945300513
2094.33900000   -0.016527585689
2094.58800000   -0.017118634583
2094.83700000   -0.017718187170
2095.08600000   -0.018325951373
2095.33500000   -0.018941600878
2095.58400000   -0.019564773003
2095.83300000   -0.020195066622
2096.08200000   -0.020832040187
2096.33100000   -0.021475209859
2096.58000000   -0.022124047771
2096.82900000   -0.022777980454
2097.07800000   -0.023436387458
2097.32700000   -0.024098600177
2097.57600000   -0.024763900926
2097.82500000   -0.025431522291
2098.07400000   -0.026100646768
2098.32300000   -0.026770406738
2098.57200000   -0.027439884795
2098.82100000   -0.028108114444
2099.07000000   -0.028774081206
2099.31900000   -0.029436724141
2099.56800000   -0.030094937808
2099.81700000   -0.030747574681
2100.06600000   -0.031393448015
2100.31500000   -0.032031335197
2100.56400000   -0.032659981542
2100.81300000   -0.033278104568
2101.06200000   -0.033884398718
2101.31100000   -0.034477540509
2101.56000000   -0.035056194106
2101.80900000   -0.035619017273
2102.05800000   -0.036164667670
2102.30700000   -0.036691809461
2102.55600000   -0.037199120174
2102.80500000   -0.037685297770
2103.05400000   -0.038149067858
2103.30300000   -0.038589190990
2103.55200000   -0.039004469979
2103.80100000   -0.039393757154
2104.05000000   -0.039755961503
2104.29900000   -0.040090055598
2104.54800000   -0.040395084048
2104.79700000   -0.040670164578
2105.04600000   -0.040914499100
2105.29500000   -0.041127377460
2105.54400000   -0.041308182321
2105.79300000   -0.041456393446
2106.04200000   -0.041571591336
2106.29100000   -0.041653460169
2106.54000000   -0.041701790012
2106.78900000   -0.041716478274
2107.03800000   -0.041697530382
2107.28700000   -0.041645059679
2107.53600000   -0.041559286532
2107.78500000   -0.041440536671
2108.03400000   -0.041289238781
2108.28300000   -0.041105921359
2108.53200000   -0.040891208910
2108.78100000   -0.040645817561
2109.03000000   -0.040370549615
2109.27900000   -0.040066288458
2109.52800000   -0.039733992316
2109.77700000   -0.039374687819
2110.02600000   -0.038989463225
2110.27500000   -0.038579460222
2110.52400000   -0.038145869135
2110.77300000   -0.037689920388
2111.02200000   -0.037212877160
2111.27100000   -0.036716028070
2111.52000000   -0.036200680832
2111.76900000   -0.035668153407
2112.01800000   -0.035119768117
2112.26700000   -0.034556845099
2112.51600000   -0.033980696081
2112.76500000   -0.033392618527
2113.01400000   -0.032793890172
2113.26300000   -0.032185763989
2113.51200000   -0.031569463604
2113.76100000   -0.030946179172
2114.01000000   -0.030317063733
2114.25900000   -0.029683230045
2114.50800000   -0.029045747897
2114.75700000   -0.028405641895
2115.00600000   -0.027763889712
2115.25500000   -0.027121420776
2115.50400000   -0.026479115405
2115.75300000   -0.025837804335
2116.00200000   -0.025198268648
2116.25100000   -0.024561240064
2116.50000000   -0.023927401559
2116.74900000   -0.023297388310
2116.99800000   -0.022671788915
2117.24700000   -0.022051146874
2117.49600000   -0.021435962300
2117.74500000   -0.020826693837
2117.99400000   -0.020223760757
2118.24300000   -0.019627545211
2118.49200000   -0.019038394615
2118.74100000   -0.018456624150
2118.99000000   -0.017882519354
2119.23900000   -0.017316338779
2119.48800000   -0.016758316721
2119.73700000   -0.016208665979
2119.98600000   -0.015667580646
2120.23500000   -0.015135238920
2120.48400000   -0.014611805918
2120.73300000   -0.014097436477
2120.98200000   -0.013592277955
2121.23100000   -0.013096473002
2121.48000000   -0.012610162300
2121.72900000   -0.012133487268
2121.97800000   -0.011666592728
2122.22700000   -0.011209629512
2122.47600000   -0.010762757018
2122.72500000   -0.010326145697
2122.97400000   -0.009899979465
2123.22300000   -0.009484458035
2123.47200000   -0.009079799155
2123.72100000   -0.008686240736
2123.97000000   -0.008304042868
2124.21900000   -0.007933489700
2124.46800000   -0.007574891168
2124.71700000   -0.007228584561
2124.96600000   -0.006894935899
2125.21500000   -0.006574341097
2125.46400000   -0.006267226907
2125.71300000   -0.005974051598
2125.96200000   -0.005695305365
2126.21100000   -0.005431510422
2126.46000000   -0.005183220776
2126.70900000   -0.004951021638
2126.95800000   -0.004735528463
2127.20700000   -0.004537385586
2127.45600000   -0.004357264437
2127.70500000   -0.004195861325
2127.95400000   -0.004053894778
2128.20300000   -0.003932102427
2128.45200000   -0.003831237439
2128.70100000   -0.003752064508
2128.95000000   -0.003695355411
2129.19900000   -0.003661884156
2129.44800000   -0.003652421742
2129.69700000   -0.003667730587
2129.94600000   -0.003708558640
2130.19500000   -0.003775633257
2130.44400000   -0.003869654883
2130.69300000   -0.003991290601
2130.94200000   -0.004141167633
2131.19100000   -0.004319866850
2131.44000000   -0.004527916361
2131.68900000   -0.004765785271
2131.93800000   -0.005033877662
2132.18700000   -0.005332526874
2132.43600000   -0.005661990139
2132.68500000   -0.006022443639
2132.93400000   -0.006413978021
2133.18300000   -0.006836594419
2133.43200000   -0.007290201005
2133.68100000   -0.007774610093
2133.93000000   -0.008289535816
2134.17900000   -0.008834592352
2134.42800000   -0.009409292720
